Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,ยอดเงินยกมาจากเดือน มี.ค 2569,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,467685.7919999999,ยอดเงินโอนข้ามเดือน,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,ยอดเงินโอนออกยกมาจากเดือน มี.ค 2569,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,0,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66
,,ค่าทำความสะอาด,,,,0,บาท,,16,2569-04-03 00:00:00,,,"67,733.46 บ.บายมิ่ง 6 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่19  (มี.ค)",,39,2569-04-29 00:00:00,175500, บ.คินวอง ชำระค่าประกัน + ค่าเช่าล่วงหน้า 20 ห้อง 5019 -5020 5037-5054 เข้าพัก 11/4/69 ไฟล์แยก (เม.ย) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค่าปรับ,,,,0,บาท,,,2569-04-03 00:00:00,747.93,,ห้อง4003 พนักงานยูโลจี ชำระค่า internet ใช้งาน 1-31/3/2569 (มี.ค),,40,2569-04-29 00:00:00,51675.33,บ.จงเคอ 3 ห้อง ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 27 (เม.ษ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ค้างชำระ,,,,,บาท,,,2569-04-04 00:00:00,19777.11,,ค่าเช่า มี.ค ห้อง1032  (มี.ค),,41,2569-04-30 00:00:00,22484.73,  (ยอดที่ 1) บ.ยู่เฟิง ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,รวม,,,,0,,,,2569-04-04 00:00:00,38081.9,,ค่าเช่า มี.ค ห้อง1013 / 1014  (มี.ค),,42,2569-04-30 00:00:00,12163.1, (ยอดที่ 2)  บ.ยู่เฟิง ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-04 00:00:00,998.93,,ห้อง4122 ชำระค่าประกัน router (เม.ย),,43,2569-04-30 00:00:00,46303.54, บ.ฟาร์อีส 6 ห้อง ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 4 (เม.ษ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ทั่วไปค้างชำระรวม,,,,,,,,2569-04-06 00:00:00,9464.3,,ค่าเช่า มี.ค ห้อง3039  (มี.ค),,44,2569-04-30 00:00:00,40000, (ยอดที่ 2) บ.กว่างโจว 8 ห้อง  ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,17,2569-04-06 00:00:00,,,"109,521.65 บ.ไท่ซาน  7 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่11  (มี.ค)",,45,2569-04-30 00:00:00,3843.44, อู้ฟู่ชา ชำระค่าน้ำ - ไฟ เม.ย ไฟล์แยก ลำดับที่ 10 (เม.ษ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,18,2569-04-06 00:00:00,,,"38,007.80 บ.อีสเทิร์นนส์ ร้านอาหารจีน  ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่18  (มี.ค)",,46,2569-04-30 00:00:00,9199.2, บ.เซียวเซียงนัน ห้อง4052 ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 12 (เม.ษ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ทั่วไปค้างชำระ เม.ย 69,,,,,,19,2569-04-07 00:00:00,,,"38,431.74 บ.ฟาร์อีส 4 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่4  (มี.ค)",,47,2569-04-30 00:00:00,26520, บ.กว่างโจว ประกัน+ล่วงหน้า Suite ห้อง3004 เข้าพัก 19/4/2569,,,,,,,,,,รวม,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1025,,0,ค่าเช่า,,,,2569-04-07 00:00:00,6515.88,,ค่าเช่า มี.ค ห้อง3010  (มี.ค),,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2032,,0,ค่า internet พนักงานเดลทัล,,,20,2569-04-07 00:00:00,,,"22,846.80 บ.ไชน่าสเตท Aohong Site 3 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่3  (มี.ค)",,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3002,,6378.76,ค่าเช่า  ตอนนี้อยู่จีน นัดชำระ อีก 2-3 วัน ,,,21,2569-04-07 00:00:00,,,"72,610.68 บ.ไชน่าสเตท Kinwong Site 9 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่2  (มี.ค)",,,รวม,,2685050.0300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3003,,0,ค่าเช่า,,,22,2569-04-07 00:00:00,,,"454,902.80 บ.เดลทัล 85 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่5  (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3029,,0,ค่าเช่า,,,23,2569-04-07 00:00:00,,,"8,161.30 บ.เซียวเซียง - นัน  1 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่12  (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3037,,0,ค่าเช่า,,,,2569-04-07 00:00:00,1000,,ห้อง5032 หนักงานคินวอง ชำระค่าประกัน router (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4010,,0,ค่าเช่า,,,,2569-04-09 00:00:00,26151.1,,ค่าเช่า มี.ค ห้อง1007  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4043,,0,ค่าเช่า,,,,2569-04-09 00:00:00,21335.03,,ค่าเช่า มี.ค ห้อง1010  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4058,,0,ค่า internet พนักงานเดลทัล (อ้อมตาม),,,,2569-04-09 00:00:00,20255.4,,ค่าเช่า มี.ค ห้อง1018  (มี.ค),                                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4081,,0,ค่าเช่า,,,,2569-04-09 00:00:00,2781.7,,ห้อง1025 ย้ายออกวันที่ 28/3/2569 ต้องชำระเพิ่ม (มี.ค) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4091,,0,ค่าเช่า,,,,2569-04-09 00:00:00,1000,,ห้อง1031  ชำระค่าประกัน router (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4130,,6072.9,ค่าเช่า,,,,2569-04-09 00:00:00,747.93,,ห้อง2009 พนักงานเดลทัล ชำระค่า internet ใช้งาน 1-31/3/2569 (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5022,,0,ค่า internet พนักงานคินวอง (ชำระ 8/5/69),,,,2569-04-09 00:00:00,12845.5,,ค่าเช่า มี.ค ห้อง4001  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2024,,0,พนง หัวเฉิง ผู้เช่า ชำระค่าน้ำไฟ เอง,,,,2569-04-09 00:00:00,300,,ห้อง4008 ค่าปรับเปิดห้อง นอกเวลาทำการ 6/4/2569 เวลา 21:20 น (เม.ย) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,รวม,,12451.66,,,,,2569-04-09 00:00:00,9528.5,,ค่าเช่า มี.ค ห้อง4010  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-09 00:00:00,9753.2,,ค่าเช่า มี.ค ห้อง4110  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-09 00:00:00,10554.63,,ค่าเช่า มี.ค ห้อง4112  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-09 00:00:00,8372,,ค่าเช่า มี.ค ห้อง4124  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,24,2569-04-09 00:00:00,,,"84,879.84 บ.Aohong 14 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่28  (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-09 00:00:00,1000,,ห้อง5006  ชำระค่าประกัน router (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-10 00:00:00,4000,,ห้อง5021 5022 5028 5036  ชำระค่าประกัน router (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-10 00:00:00,9325.2,,ค่าเช่า มี.ค ห้อง2023  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-10 00:00:00,9154,,ค่าเช่า มี.ค ห้อง2027  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-10 00:00:00,623.28,,ห้อง2032 พนักงานเดลทัล ชำระค่า internet ใช้งาน 6-31/3/2569 (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,25,2569-04-10 00:00:00,,," 107,250 บ.คินวอง ชำระค่าประกัน+ล่วงหน้า 10 ห้อง Studio 5021 - 5030 เข้าพัก 31/3/2569 ไฟล์แยกลำดับที่ 1 (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,26,2569-04-10 00:00:00,,,"10,725 บ.คินวอง ชำระประกัน + ล่วงหน้า (เพิ่ม) ห้อง3004 Studio เป็น Suite เมื่อวันที่  1/3/69 ไฟล์แยก (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,27,2569-04-10 00:00:00,,,"258,604.22 บ.คินวอง  48 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่1 (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-10 00:00:00,8405,,ค่าเช่า มี.ค ห้อง4113  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,28,2569-04-11 00:00:00,,,"15,954 บ.ไท่เต๋อฝู 1 ห้อง ชำระค่าเช่า มี.ค ไฟล์แยก ลำดับที่22  (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-11 00:00:00,9068.4,,ค่าเช่า มี.ค ห้อง3037  (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,29,2569-04-11 00:00:00,,,"13,600 บ.ยูไท่ ชำระค่าประกัน + ค่าเช่าล่วงหน้า ห้อง4043 เข้าพัก 11/4/2569 ไฟล์แยก ลำดับที่ 31 (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-15 00:00:00,373.96,,ห้อง1021 พนักงานรันเนอจี ชำระค่า internet ใช้งาน 15-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,30,2569-04-16 00:00:00,,,"13,600 บ.ไท่ซาน ชำระค่าประกัน + ล่วงหน้า ห้อง4119 เข้าพัก 15/4/2569 ไฟล์แยก ลำดับที่11 (เม.ย) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-16 00:00:00,4991.13,,"ห้อง4130 ชำระค่าเช่า มี.ค ยอดจริง 4,992.20 จ่ายผ่านเครื่อง EDC ยอดหักไป 1.07 บ. (มี.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-17 00:00:00,342.4,,ผู้รับเหมา หจก.ชัยณัฎฐนนท์ (คุณน้ำฝน) ชำระค่าไฟ (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,31,2569-04-17 00:00:00,,,"23,400 บ.ฟาร์อีส ชำระค่าประกัน + ค่าเช่าล่วงหน้า ห้อง 5001 5002 เข้าพัก 18/4/2569 ไฟล์แยก ลำดับที่ 4 (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-18 00:00:00,27200,, Suite3002 ค่าประกัน + ค่าเช่าล่วงหน้า  เข้าพัก 18/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-22 00:00:00,13600,,ห้อง4091 ประกัน + ค่าเช่าล่วงหน้า  เข้าพัก 22/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,32,2569-04-27 00:00:00,,,"13,260 บ.ไสออนนน์ ชำระค่าประกัน + ล่วงหน้า ห้อง2027 เข้าพัก 18/4/2569 ไฟล์แยก ลำดับที่13 (เม.ย) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-28 00:00:00,4900,,ห้อง1029 ค่าเช่า เม.ย  ส่วนพนักงานชำระเอง (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-28 00:00:00,747.93,,ห้อง1029 ชำระค่า internet ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,33,2569-04-29 00:00:00,,,"11,676.25 บ.หัวเฉิง ห้อง2028 ชำระค่าเช่า ค่าน้ำ ค่าไฟ เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,34,2569-04-29 00:00:00,,,"6,460 บ.หัวเฉิง ห้อง2024 ชำระค่าเช่า เม.ย (ค่าน้ำ-ค่าไฟ พนักงานชำระเอง ออกใบแจ้งหนี้แยก) ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,35,2569-04-29 00:00:00,,,"7,704 บ.แอทฟาร์มชัวร์  (ร้านมินิมาร์ท) ชำระ ค่าน้ำ ค่าไฟ เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-29 00:00:00,748,,โอนเกิน 0.7 ห้อง2051 ชำระค่า internet 747.93 ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,36,2569-04-29 00:00:00,,,"44,482.36 (ยอดที่ 1) บ.กว่างโจว 8 ห้อง  ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,37,2569-04-29 00:00:00,,,"7,599.55 บ.สกายเคม ห้อง4053 ชำระค่าเช่า ค่าน้ำ ค่าไฟ เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,38,2569-04-29 00:00:00,,,"117,166.30 บ.สตาร์ฮับ ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ษ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-29 00:00:00,747.93,,(ชำระย้อนหลัง - ยอดตกหล่น) ห้อง1014 ชำระค่า internet ใช้งาน 1-30/3/2569 (มี.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,39,2569-04-29 00:00:00,,,"175,500 บ.คินวอง ชำระค่าประกัน + ค่าเช่าล่วงหน้า 20 ห้อง 5019 -5020 5037-5054 เข้าพัก 11/4/69 ไฟล์แยก (เม.ย) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,40,2569-04-29 00:00:00,,,"51,675.33 บ.จงเคอ 3 ห้อง ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 27 (เม.ษ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-29 00:00:00,275,,โอนเกิน 0.86 ห้อง5046 ชำระค่า internet 274.24 ใช้งาน 20-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-29 00:00:00,747.93,,ห้อง2054 ชำระค่า internet ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,41,2569-04-30 00:00:00,,,"22,484.73  (ยอดที่ 1)  บ.ยู่เฟิง ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,42,2569-04-30 00:00:00,,,"12,163.10  (ยอดที่ 2)  บ.ยู่เฟิง ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,749,,โอนเกิน 1.07 ห้อง4066 ชำระค่า internet ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,747.93,, ห้อง4077 ชำระค่า internet ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,43,2569-04-30 00:00:00,,,"46,303.54 บ.ฟาร์อีส 6 ห้อง ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 4 (เม.ษ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,44,2569-04-30 00:00:00,,,"40,000 (ยอดที่ 2) บ.กว่างโจว 8 ห้อง  ชำระค่าเช่า เม.ย ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,747.93,, ห้อง4007 ชำระค่า internet ใช้งาน 1-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,9004.2,,ค่าเช่า เม.ย ห้อง4132  (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,7431.8,,ค่าเช่า เม.ย ห้อง3024  (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,45,2569-04-30 00:00:00,,,"3,843.44 อู้ฟู่ชา ชำระค่าน้ำ - ไฟ เม.ย ไฟล์แยก ลำดับที่ 10 (เม.ษ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,6145.66,,ค่าเช่า เม.ย ห้อง3009  (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,6361.8,,ค่าเช่า เม.ย ห้อง3041  (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,46,2569-04-30 00:00:00,,,"9,199.20 บ.เซียวเซียงนัน ห้อง4052 ชำระค่าเช่า เม.ย ไฟล์แยก ลำดับที่ 12 (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2569-04-30 00:00:00,623.28,, ห้อง5032 ชำระค่า internet ใช้งาน 6-30/4/2569 (เม.ย),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,47,2569-04-30 00:00:00,,,"26,520 บ.กว่างโจว ประกัน+ล่วงหน้า Suite ห้อง3004 เข้าพัก 19/4/2569 ไฟล์แยก (เม.ย)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,รวมยอดโอนเข้าทั้งหมด,,,560913.5800000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
